"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"conseille vivement ce camping à tous ceux qui ont envie de passer de très bons moments#positive";"1";"1";"1";"conseiller vivement ce camping à tout ceux qui avoir envie de passer de très bon moment";"V G D N P G P P V N P V P G G N";"conseille#10 vivement#4 ce#138 camping#210 à#525 tous#60 ceux#3 qui#183 ont#24 envie#8 de#1261 passer#20 de#1261 très#496 bons#9 moments#3"
"ce qui permet de ne pas devoir quitter chaque matin la chambre pour un ménage quotidien#positive";"1";"1";"1";"ce qui permettre de ne pas devoir quitter chaque matin le chambre pour un ménage quotidien";"P P V P G G V V D N D N P D N G";"ce#138 qui#183 permet#12 de#1261 ne#164 pas#440 devoir#2 quitter#1 chaque#11 matin#24 la#759 chambre#131 pour#433 un#532 ménage#5 quotidien#1"
"a déconseiller a des gens qui ont envie de se reposer et qui ont des enfants#negative";"1";"1";"1";"A déconseiller avoir un gens qui avoir envie de se reposer et qui avoir des enfant";"P N V D N P V N P Q V C P V P N";"a#345 déconseiller#5 a#345 des#322 gens#20 qui#183 ont#24 envie#8 de#1261 se#96 reposer#10 et#967 qui#183 ont#24 des#322 enfants#80"
"attachés à autre chose pour qu' ils tiennent mais du coup impossible de fermer les stores#negative";"1";"1";"1";"attacher à autre chose pour qu' ils tenir mais du coup impossible de fermer le store";"V P G N P C Q V C D N G P V D N";"attachés#1 à#525 autre#23 chose#10 pour#433 qu'#54 ils#28 tiennent#1 mais#191 du#283 coup#9 impossible#16 de#1261 fermer#3 les#615 stores#2"
"toute un coté de ma voiture à refaire pour pouvoir entrer dans 2 m de large#negative";"1";"1";"1";"tout un coté de son voiture à refaire pour pouvoir entrer dans 2 m de large";"G D N P D N P V P V V P D N P N";"toute#35 un#532 coté#9 de#1261 ma#12 voiture#25 à#525 refaire#6 pour#433 pouvoir#6 entrer#2 dans#266 2#51 m#8 de#1261 large#3"
"finissent à des heures tardives ( 1h du mat lors d' une soirée au bar )#negative";"1";"1";"1";"finir à un heure tardif ( 1h du mat lors d' un soirée au bar )";"V P D N G O N P N G P D N P N O";"finissent#1 à#525 des#322 heures#11 tardives#2 (#254 1h#1 du#283 mat#2 lors#13 d'#265 une#293 soirée#11 au#212 bar#29 )#260"
"il faut apprendre la langues espagnole ou anglais car ces pas facile de se faire comprendre#negative";"1";"1";"1";"il faillir apprendre le langue espagnol ou anglais car ce pas facile de se faire comprendre";"Q V V D N G C G C D G G P Q V V";"il#220 faut#42 apprendre#1 la#759 langues#4 espagnole#1 ou#67 anglais#14 car#44 ces#16 pas#440 facile#8 de#1261 se#96 faire#40 comprendre#4"
"aller sur les toits de la tour prendre un verre ou profiter du restaurant en plein air#positive";"1";"1";"1";"aller sur le toit de le tour prendre un verre ou profiter du restaurer en plein air";"V P D N P D N G D N C V D V P G N";"aller#29 sur#154 les#615 toits#1 de#1261 la#759 tour#8 prendre#14 un#532 verre#8 ou#67 profiter#10 du#283 restaurant#57 en#372 plein#21 air#6"
"au prix de 8 / 10 euros avec un cocktail compris ( vendu à 6 € )#negative";"1";"1";"1";"au prix de 8 / 10 euro avec un cocktail compris ( vendre à 6 € )";"P N P D O D N P D N N O V P D N O";"au#212 prix#78 de#1261 8#7 /#45 10#17 euros#14 avec#217 un#532 cocktail#2 compris#4 (#254 vendu#1 à#525 6#7 €#17 )#260"
"toujours un buffet pour le dejeuner avec croissants , crepes , petits pains , boissons , ...#strongpositive";"1";"1";"1";"toujours un buffet pour le dejeuner avec croissant , crepes , petit pain , boisson , ...";"G D N P D N P N O N O G N O N O O";"toujours#45 un#532 buffet#19 pour#433 le#712 dejeuner#5 avec#217 croissants#2 ,#1560 crepes#1 ,#1560 petits#27 pains#1 ,#1560 boissons#15 ,#1560 ...#133"
"ce n' est pas que mon simple avis ayant discuter avec beaucoup de personne dans le camping#strongnegative";"1";"1";"1";"ce n' être pas que son simple avis avoir discuter avec beaucoup de personne dans le camping";"Q G V G C D G N V V P G P N P D N";"ce#138 n'#132 est#573 pas#440 que#204 mon#20 simple#12 avis#9 ayant#10 discuter#2 avec#217 beaucoup#43 de#1261 personne#22 dans#266 le#712 camping#210"
"recommande à n' importe quel couple ayant envie de se détendre et de passer un bon moment#positive";"1";"1";"1";"recommande à n' importer quel couple avoir envie de se détendre et de passer un bon moment";"N P G V P N V N P Q V C P V D G N";"recommande#22 à#525 n'#132 importe#4 quel#4 couple#14 ayant#10 envie#8 de#1261 se#96 détendre#4 et#967 de#1261 passer#20 un#532 bon#149 moment#8"
"voler tout notre argent ainsi que notre matériel électronique pendant que nous nous pensions en toute sécurité#strongnegative";"1";"1";"1";"voler___fly__1 tout son argent ainsi que son matériel électronique pendant que lui lui pension en tout sécurité";"V D D N G C D N G N C Q Q N P G N";"voler#2 tout#148 notre#67 argent#6 ainsi#21 que#204 notre#67 matériel#3 électronique#1 pendant#15 que#204 nous#299 nous#299 pensions#1 en#372 toute#35 sécurité#7"
"très bruyant a cause des locaux qui débarquent fin de semaine et qui s' approprient les lieux#negative";"1";"1";"1";"très bruyant avoir cause un local qui débarquer fin de semaine et qui s' approprier le lieu";"G G V P D N P V N P N C P Q V D N";"très#496 bruyant#17 a#345 cause#6 des#322 locaux#2 qui#183 débarquent#1 fin#15 de#1261 semaine#36 et#967 qui#183 s'#53 approprient#1 les#615 lieux#6"
"il vous sera servi assis à une longue table familial en compagnie d' autres clients de l' hôtel#positive";"1";"1";"1";"il lui être servir asseoir à un long table familial en compagnie d' autre client de le hôtel";"Q Q V V V P D G N N P N P G N P D N";"il#220 vous#145 sera#4 servi#6 assis#1 à#525 une#293 longue#4 table#12 familial#4 en#372 compagnie#3 d'#265 autres#27 clients#17 de#1261 l'#456 hôtel#294"
"de l' hôtel est un homme qui se coupe en quatre pour le bien être de ces clients#strongpositive";"1";"1";"1";"de le hôtel être un homme qui se couper en quatre pour le bien être de ce client";"P D N V D N P Q V P D P D G V P D N";"de#1261 l'#456 hôtel#294 est#573 un#532 homme#1 qui#183 se#96 coupe#1 en#372 quatre#6 pour#433 le#712 bien#227 être#40 de#1261 ces#16 clients#17"
"rest dans leur bureaux a la exterior du hotel et pas vu sur le hotel pendant deux semains#negative";"1";"1";"1";"rest dans son bureau avoir le exterior du hotel et pas voir sur le hotel pendant deux semains";"V P D N V D N P N C G V P D N P D N";"rest#1 dans#266 leur#17 bureaux#2 a#345 la#759 exterior#1 du#283 hotel#141 et#967 pas#440 vu#23 sur#154 le#712 hotel#141 pendant#15 deux#33 semains#1"
"sommes une pompe à fric pour payer les vacances de cas qui n' ont rien à faire là.camping#strongnegative";"1";"1";"1";"sommer un pompe à fric pour payer le vacance de cas qui n' avoir rien à faire là.Camping";"V D N P N P V D N P N P G V P P V N";"sommes#34 une#293 pompe#3 à#525 fric#7 pour#433 payer#6 les#615 vacances#61 de#1261 cas#8 qui#183 n'#132 ont#24 rien#38 à#525 faire#40 là.camping#1"
"sur votre terrasse vous profitez de la vue de ... du dos du mobil home situé devant vous#negative";"1";"1";"1";"sur son terrasse lui profitez de le vue de ... du dos du mobil home situer devant lui";"P D N Q G P D N P V P N D N N V P Q";"sur#154 votre#22 terrasse#16 vous#145 profitez#2 de#1261 la#759 vue#28 de#1261 ...#133 du#283 dos#3 du#283 mobil#38 home#39 situé#55 devant#5 vous#145"
"vraiment très bien entretenu tant au niveau des jardins qui sont absolument magnifique , arborés , fleuris , décorés#strongpositive";"1";"1";"1";"vraiment très bien entretenir tant au niveau un jardin qui être absolument magnifique , arborer , fleuris , décorer";"G G G V G P N D N P V G N O V O N O V";"vraiment#53 très#496 bien#227 entretenu#11 tant#2 au#212 niveau#16 des#322 jardins#5 qui#183 sont#189 absolument#5 magnifique#40 ,#1560 arborés#1 ,#1560 fleuris#1 ,#1560 décorés#1"
"aucune control des clients ou securite les weekends et aucune reaction par be live quand vous fait les reflections#negative";"1";"1";"1";"aucun control des client ou securite le weekends et aucun reaction par Be Live quand lui faire le reflections";"D N P N C D D N C D N P N O C Q V D N";"aucune#13 control#1 des#322 clients#17 ou#67 securite#1 les#615 weekends#3 et#967 aucune#13 reaction#1 par#106 be#2 live#2 quand#29 vous#145 fait#65 les#615 reflections#1"
"comprenait un large choix en repas froids , chauds , café , thé , jus de fruit , etc#strongpositive";"1";"1";"1";"comprendre un large choix en repas froid , chaud , café , thé , jus de fruit , etc";"V D G N P N N O N O N O N O P P N O G";"comprenait#1 un#532 large#3 choix#22 en#372 repas#23 froids#1 ,#1560 chauds#2 ,#1560 café#9 ,#1560 thé#4 ,#1560 jus#7 de#1261 fruit#1 ,#1560 etc#9"
"il est possible de rentrer en voiture dans le camping à la fin des nocturnes du puy du fou#positive";"1";"1";"1";"il être possible de rentrer en voiture dans le camping à le fin des nocturnes du puy du fou";"Q V G P V P N P D N P D N P N P D D N";"il#220 est#573 possible#8 de#1261 rentrer#6 en#372 voiture#25 dans#266 le#712 camping#210 à#525 la#759 fin#15 des#322 nocturnes#2 du#283 puy#3 du#283 fou#3"
"un papier décrivait une vingtaine de chaînes mais au final , il y avait qu' une seule chaîne de visible#negative";"1";"1";"1";"un papier décrire un vingtaine de chaîne mais au final , il y avoir qu' un seul chaîne de visible";"D N V D N P N C P G O Q Q V G D G N P N";"un#532 papier#3 décrivait#1 une#293 vingtaine#2 de#1261 chaînes#3 mais#191 au#212 final#3 ,#1560 il#220 y#149 avait#26 qu'#54 une#293 seule#15 chaîne#2 de#1261 visible#3"
"il a trouvé une baignoire dans laquelle il ne s' est pas senti trop comme une sardine dans une boîte#positive";"1";"1";"1";"il avoir trouver un baignoire dans laquelle il ne s' être pas sentir trop comme un sardine dans un boîte";"Q V V D N P P Q G Q V G V G P D N P D N";"il#220 a#345 trouvé#10 une#293 baignoire#13 dans#266 laquelle#3 il#220 ne#164 s'#53 est#573 pas#440 senti#1 trop#61 comme#28 une#293 sardine#1 dans#266 une#293 boîte#1"
"vous devez vous levez à 7 heures du matin pour être sur d' avoir un transat au bord de la piscine#negative";"1";"1";"1";"lui devez lui lever à 7 heure du matin pour être sur d' avoir un transat au bord de le piscine";"Q Q Q V P D N D N P V P P V D N P N P D N";"vous#145 devez#2 vous#145 levez#2 à#525 7#1 heures#11 du#283 matin#24 pour#433 être#40 sur#154 d'#265 avoir#29 un#532 transat#10 au#212 bord#19 de#1261 la#759 piscine#133"
"nous a dit que si nous n' étions pas contents nous pouvions rentrer en france et qu' il garderait l' accompte#strongnegative";"1";"1";"1";"lui avoir dire que si lui n' être pas content lui pouvoir rentrer en france et qu' il garder le accompte";"Q V V C C Q G V G G Q V V P N C C Q V D V";"nous#299 a#345 dit#9 que#204 si#91 nous#299 n'#132 étions#20 pas#440 contents#5 nous#299 pouvions#1 rentrer#6 en#372 france#2 et#967 qu'#54 il#220 garderait#1 l'#456 accompte#1"
"même si vous êtes "" en all in "" pas de choix , il faut payer et c' est pas donner#strongnegative";"0";"1";"2";"même si lui être &amp;quot; en all in &amp;quot; pas de choix , il faillir payer et c' être pas donner";"G C Q V O P N G O G P N O Q V V C Q V G V";"même#63 si#91 vous#145 êtes#9 ""#76 en#372 all#17 in#14 ""#76 pas#440 de#1261 choix#22 ,#1560 il#220 faut#42 payer#6 et#967 c'#103 est#573 pas#440 donner#5"
"il faut payer pour qu' un "" valet "" aille mettre la voiture dans un garage à 10 min de l' hôtel#negative";"1";"1";"1";"il faillir payer pour qu' un &amp;quot; valet &amp;quot; aille mettre le voiture dans un garage à 10 min de le hôtel";"Q V V P C D O N O O O D N P D N P D N P D N";"il#220 faut#42 payer#6 pour#433 qu'#54 un#532 ""#76 valet#1 ""#76 aille#1 mettre#10 la#759 voiture#25 dans#266 un#532 garage#1 à#525 10#17 min#9 de#1261 l'#456 hôtel#294"
"dés 9 h 00 du matin pendant les vacances scolaires de pâques un tracto pelle aménageait l' espace aquatique très près de notre mobilhome.#negative";"1";"1";"1";"Dés 9 h 00 du matin pendant le vacance scolaire de pâque un tracto pelle aménager le espace aquatique très près de son mobilhome.";"G D O D D N P D N G P N D N G V D N V G G P D N";"dés#2 9#5 h#8 00#1 du#283 matin#24 pendant#15 les#615 vacances#61 scolaires#1 de#1261 pâques#2 un#532 tracto#1 pelle#1 aménageait#1 l'#456 espace#7 aquatique#2 très#496 près#20 de#1261 notre#67 mobilhome.#1"
"il y a certainement un gros effort à apporter à l’ amélioration des plats proposées en se qui concerne la variété et la qualité#negative";"1";"1";"1";"il y avoir certainement un gros effort à apporter à l’ amélioration des plat proposer en se qui concerner le variété et le qualité";"Q Q V G D G N P V P D N P N V P Q P V D N C D N";"il#220 y#149 a#345 certainement#6 un#532 gros#11 effort#3 à#525 apporter#1 à#525 l’#38 amélioration#2 des#322 plats#5 proposées#5 en#372 se#96 qui#183 concerne#8 la#759 variété#3 et#967 la#759 qualité#65"
"lorsqu' on le signale à l' accueil , on nous répond que c' est les vacances et que le personnel ne peut pas tout gérer#negative";"1";"1";"1";"lorsqu' on le signaler à le accueil , on lui répondre que c' être le vacance et que le personnel ne pouvoir pas tout gérer";"O Q Q V P D N O Q Q V C Q V D N C C D N G V G G V";"lorsqu'#3 on#184 le#712 signale#1 à#525 l'#456 accueil#81 ,#1560 on#184 nous#299 répond#3 que#204 c'#103 est#573 les#615 vacances#61 et#967 que#204 le#712 personnel#137 ne#164 peut#46 pas#440 tout#148 gérer#1"
"des tuyaux grâce aux voyageurs qui n' h'ésitent pas à vous parler , soit dans la salle de restaurant , soit dans la salle internet#positive";"1";"1";"1";"un tuyau grâce aux voyageur qui n' h'ésitent pas à lui parler , soit dans le salle de restaurant , soit dans le salle internet";"D N N P N P G V G P Q V O C P D N P N O C P D N N";"des#322 tuyaux#1 grâce#9 aux#52 voyageurs#1 qui#183 n'#132 h'ésitent#1 pas#440 à#525 vous#145 parler#7 ,#1560 soit#20 dans#266 la#759 salle#45 de#1261 restaurant#57 ,#1560 soit#20 dans#266 la#759 salle#45 internet#9"
"n' avons même pas le droit de nous plaindre si non le directeur vient vous voir en vous menaçant de faire appel à un avocat#strongnegative";"1";"1";"1";"n' avoir même pas le droit de lui plaindre si non le directeur venir lui voir en lui menacer de faire appel à un avocat";"G V G G D N P Q V C G D N V Q V P Q V P V N P D N";"n'#132 avons#104 même#63 pas#440 le#712 droit#8 de#1261 nous#299 plaindre#2 si#91 non#39 le#712 directeur#8 vient#6 vous#145 voir#13 en#372 vous#145 menaçant#1 de#1261 faire#40 appel#2 à#525 un#532 avocat#1"
"nous a en fermé à clef , la chaleur devenait insupportable et pas moyen de prendre de l' eau pour en mettre sur les pierres chauffées#strongnegative";"1";"1";"1";"lui avoir en fermer à clef , le chaleur devenir insupportable et pas moyen de prendre de le eau pour en mettre sur le pierre chauffer";"Q V P V P N O D N V G C G G P V P D N P Q V P D N G";"nous#299 a#345 en#372 fermé#6 à#525 clef#2 ,#1560 la#759 chaleur#4 devenait#1 insupportable#1 et#967 pas#440 moyen#6 de#1261 prendre#14 de#1261 l'#456 eau#39 pour#433 en#372 mettre#10 sur#154 les#615 pierres#1 chauffées#1"
"24h / 24h ( vins , coca · cola , limo , sprite , soda , de la bière , boissons alc locales , etc )#positive";"1";"1";"1";"24h / 24h ( vins , coca · cola , limo , sprite , soda , de le bière , boisson alc locale , etc )";"D P N O G O N P N O G O V O V O P D N O N P N O G O";"24h#2 /#45 24h#2 (#254 vins#3 ,#1560 coca#5 ·#182 cola#4 ,#1560 limo#1 ,#1560 sprite#3 ,#1560 soda#2 ,#1560 de#1261 la#759 bière#4 ,#1560 boissons#15 alc#1 locales#1 ,#1560 etc#9 )#260"
"situé entre la ligne de chemin de fer ( 1er train dés 5h30 du matin ) et la nationale ( bruit de fond toute la journée )#negative";"1";"1";"1";"situer entre le ligne de chemin de fer ( 1er train dés 5h30 du matin ) et le national ( bruit de fond tout le journée )";"G P D N P N P N O D N G N D N O C D G O N P N G D N O";"situé#55 entre#25 la#759 ligne#13 de#1261 chemin#12 de#1261 fer#9 (#254 1er#4 train#12 dés#2 5h30#1 du#283 matin#24 )#260 et#967 la#759 nationale#7 (#254 bruit#24 de#1261 fond#12 toute#35 la#759 journée#18 )#260"
"le gardien de nuit nous prévient "" c' est courant , si c' est pas l' alarme , c' est le bruit des soirées de jeunes ""#strongnegative";"1";"1";"1";"le gardien de nuit lui prévenir &amp;quot; c' être courant , si c' être pas le alarme , c' être le bruit des soirée de jeune &amp;quot;";"D N P N Q V O Q V G O C Q V G D N O Q V D N P N P N O";"le#712 gardien#1 de#1261 nuit#39 nous#299 prévient#1 ""#76 c'#103 est#573 courant#2 ,#1560 si#91 c'#103 est#573 pas#440 l'#456 alarme#3 ,#1560 c'#103 est#573 le#712 bruit#24 des#322 soirées#8 de#1261 jeunes#12 ""#76"
"en visionnant le reportage sur le site nous avons l' impression que ce camping est un petit paradis mais en arrivant sur place on déchante très vite#strongnegative";"1";"1";"1";"en visionner le reportage sur le site lui avoir le impression que ce camping être un petit paradis mais en arriver sur place on déchanter très vite";"P V D N P D N Q V D N C D N V D G N C P V P N Q V G G";"en#372 visionnant#1 le#712 reportage#1 sur#154 le#712 site#9 nous#299 avons#104 l'#456 impression#7 que#204 ce#138 camping#210 est#573 un#532 petit#111 paradis#9 mais#191 en#372 arrivant#4 sur#154 place#24 on#184 déchante#1 très#496 vite#12"
